data,bairro,tipo,vitimas,vitimasfatais,latitude,longitude,local_cod,tipo_acidente_cod,ano,mes,dia,densidade_acidentes,pred_vitimas_2025
2024-08-10,TAMARINEIRA,COLISÃO,0.0,0.0,-8.0324159,-34.9010191,85,4,2025,8,10,62.0,1.0163915
2024-08-11,TEJIPIO,CHOQUE,0.0,0.0,-8.0903379,-34.9565819,86,3,2025,8,11,34.0,1.0866408
2024-08-11,BOMBA DO HEMETERIO,COLISÃO,0.0,0.0,-8.0215066,-34.9016494,15,4,2025,8,11,23.0,1.1031842
2024-08-11,SAO JOSE,CAPOTAMENTO,0.0,0.0,-8.0703848,-34.8808162,82,2,2025,8,11,165.0,1.0298184
2024-08-11,NOVA DESCOBERTA,ATROPELAMENTO DE PESSOA,1.0,0.0,-8.000428,-34.9304078,67,1,2025,8,11,49.0,1.1103504
2024-08-11,AGUA FRIA,COLISÃO,1.0,0.0,-8.0169662,-34.8982347,2,4,2025,8,11,94.0,1.0374032
2024-08-11,APIPUCOS,COLISÃO,1.0,0.0,-8.0190214,-34.9381275,7,4,2025,8,11,31.0,1.0906699
2024-08-11,IBURA,COLISÃO,1.0,0.0,-8.1223529,-34.9321458,47,4,2025,8,11,200.0,1.1337796
2024-08-11,IMBIRIBEIRA,COLISÃO,1.0,0.0,-8.111234,-34.9124464,51,4,2025,8,11,302.0,1.0887089
2024-08-11,BREJO DA GUABIRABA,COLISÃO,1.0,0.0,-7.9918968,-34.9319992,18,4,2025,8,11,9.0,1.1430057
2024-08-11,AREIAS,COLISÃO LATERAL,1.0,0.0,-8.0941474,-34.9284115,8,7,2025,8,11,103.0,0.9691712
2024-08-11,BOA VIAGEM,COLISÃO LATERAL,2.0,0.0,-8.1235027,-34.9033955,13,7,2025,8,11,522.0,0.81059045
2024-08-11,IMBIRIBEIRA,COLISÃO,1.0,0.0,-8.111234,-34.9124464,51,4,2025,8,11,302.0,1.0887089
2024-08-11,SAN MARTIN,COLISÃO LATERAL,1.0,0.0,-8.0701962,-34.9287793,77,7,2025,8,11,79.0,0.9502469
2024-08-11,IMBIRIBEIRA,COLISÃO,1.0,0.0,-8.111234,-34.9124464,51,4,2025,8,11,302.0,1.0887089
2024-08-11,IBURA,COLISÃO,1.0,0.0,-8.1223529,-34.9321458,47,4,2025,8,11,200.0,1.1337796
2024-08-11,AGUA FRIA,COLISÃO,1.0,0.0,-8.0169662,-34.8982347,2,4,2025,8,11,94.0,1.0374032
2024-08-11,ARRUDA,COLISÃO,1.0,0.0,-8.0250816,-34.8913229,9,4,2025,8,11,69.0,1.0375756
2024-08-12,ENCRUZILHADA,COLISÃO,1.0,0.0,-8.0367282,-34.8908676,39,4,2025,8,12,79.0,1.0101093
2024-08-12,CORDEIRO,COLISÃO,1.0,0.0,-8.0511193,-34.928542,32,4,2025,8,12,113.0,1.0462067
2024-08-12,BOA VIAGEM,COLISÃO,1.0,0.0,-8.1235027,-34.9033955,13,4,2025,8,12,522.0,0.86149496
2024-08-12,MADALENA,COLISÃO,2.0,0.0,-8.0537581,-34.9083686,61,4,2025,8,12,166.0,1.0653341
2024-08-12,IPUTINGA,COLISÃO,0.0,0.0,-8.0398236,-34.9373458,53,4,2025,8,12,135.0,1.0858074
2024-08-12,BOA VISTA,ATROPELAMENTO DE PESSOA,1.0,0.0,-8.0617501,-34.8872674,14,1,2025,8,12,100.0,1.0887672
2024-08-12,PRADO,COLISÃO LATERAL,0.0,0.0,-8.0598858,-34.9139126,75,7,2025,8,12,29.0,1.017642
2024-08-12,PORTO DA MADEIRA,COLISÃO TRASEIRA,1.0,0.0,-8.0070244,-34.8883412,74,9,2025,8,12,11.0,1.0328016
2024-08-12,IPUTINGA,COLISÃO,1.0,0.0,-8.0398236,-34.9373458,53,4,2025,8,12,135.0,1.0858074
2024-08-12,CORDEIRO,COLISÃO,1.0,0.0,-8.0511193,-34.928542,32,4,2025,8,12,113.0,1.0462067
2024-08-12,SANTO AMARO,COLISÃO FRONTAL,1.0,0.0,-8.0509304,-34.8814476,80,6,2025,8,12,267.0,1.0532581
2024-08-12,BOA VIAGEM,COLISÃO,1.0,0.0,-8.1235027,-34.9033955,13,4,2025,8,12,522.0,0.86149496
2024-08-12,AREIAS,COLISÃO,1.0,0.0,-8.0941474,-34.9284115,8,4,2025,8,12,103.0,1.0403637
2024-08-13,CORDEIRO,COLISÃO,1.0,0.0,-8.0511193,-34.928542,32,4,2025,8,13,113.0,1.0456526
2024-08-13,SANTO AMARO,COLISÃO LATERAL,0.0,0.0,-8.0509304,-34.8814476,80,7,2025,8,13,267.0,1.0666586
2024-08-13,APIPUCOS,COLISÃO FRONTAL,2.0,0.0,-8.0190214,-34.9381275,7,6,2025,8,13,31.0,1.044305
2024-08-13,CASA AMARELA,COLISÃO,1.0,0.0,-8.0246343,-34.917753,25,4,2025,8,13,148.0,1.0566983
2024-08-13,SANTO AMARO,COLISÃO,1.0,0.0,-8.0509304,-34.8814476,80,4,2025,8,13,267.0,1.0282184
2024-08-13,IPSEP,COLISÃO LATERAL,0.0,0.0,-8.1102316,-34.9198993,52,7,2025,8,13,99.0,0.943374
2024-08-13,VARZEA,COLISÃO LATERAL,1.0,0.0,-8.0450381,-34.9691733,91,7,2025,8,13,91.0,0.9832036
2024-08-13,BOA VIAGEM,COLISÃO,1.0,0.0,-8.1235027,-34.9033955,13,4,2025,8,13,522.0,0.86271375
2024-08-13,AFOGADOS,COLISÃO,1.0,0.0,-8.0755654,-34.9078066,1,4,2025,8,13,176.0,1.0182642
2024-08-13,ROSARINHO,COLISÃO LATERAL,1.0,0.0,-8.0322834,-34.8978494,76,7,2025,8,13,26.0,1.023097
2024-08-13,BOA VIAGEM,COLISÃO LATERAL,1.0,0.0,-8.1235027,-34.9033955,13,7,2025,8,13,522.0,0.8119053
2024-08-13,LINHA DO TIRO,ATROPELAMENTO DE PESSOA,1.0,0.0,-8.009652,-34.9052878,59,1,2025,8,13,23.0,1.1640805
2024-08-13,CAMPO GRANDE,COLISÃO,1.0,0.0,-8.0316256,-34.879409,24,4,2025,8,13,126.0,0.9954806
2024-08-14,PRADO,COLISÃO TRASEIRA,1.0,0.0,-8.0598858,-34.9139126,75,9,2025,8,14,29.0,0.98614866
2024-08-14,BOA VIAGEM,COLISÃO,1.0,0.0,-8.1235027,-34.9033955,13,4,2025,8,14,522.0,0.8639688
2024-08-14,ALTO JOSE BONIFACIO,COLISÃO LATERAL,1.0,0.0,-8.0129991,-34.9127978,4,7,2025,8,14,17.0,1.0556046
2024-08-14,CORDEIRO,COLISÃO,1.0,0.0,-8.0511193,-34.928542,32,4,2025,8,14,113.0,1.0450723
2024-08-14,BOA VISTA,COLISÃO,1.0,0.0,-8.0617501,-34.8872674,14,4,2025,8,14,100.0,1.0042396
2024-08-14,BOA VIAGEM,COLISÃO LATERAL,1.0,0.0,-8.1235027,-34.9033955,13,7,2025,8,14,522.0,0.8126177
2024-08-14,VARZEA,COLISÃO LATERAL,1.0,0.0,-8.0450381,-34.9691733,91,7,2025,8,14,91.0,0.98274714
2024-08-14,ESPINHEIRO,COLISÃO TRASEIRA,0.0,0.0,-8.0428691,-34.8912789,41,9,2025,8,14,60.0,0.8991199
2024-08-14,ENGENHO DO MEIO,COLISÃO FRONTAL,1.0,0.0,-8.0565946,-34.9424194,40,6,2025,8,14,18.0,1.0626925
2024-08-14,NOVA DESCOBERTA,COLISÃO LATERAL,1.0,0.0,-8.000428,-34.9304078,67,7,2025,8,14,49.0,0.9848164
2024-08-14,SAO JOSE,COLISÃO,1.0,0.0,-8.0703848,-34.8808162,82,4,2025,8,14,165.0,1.0102327
2024-08-14,GRACAS,COLISÃO LATERAL,1.0,0.0,-8.0451664,-34.9007686,44,7,2025,8,14,53.0,0.9598618
2024-08-14,TORRE,COLISÃO,1.0,0.0,-8.0425107,-34.9074638,87,4,2025,8,14,85.0,1.0009149
2024-08-15,IMBIRIBEIRA,COLISÃO,1.0,0.0,-8.111234,-34.9124464,51,4,2025,8,15,302.0,1.0893008
2024-08-15,BOA VISTA,COLISÃO LATERAL,1.0,0.0,-8.0617501,-34.8872674,14,7,2025,8,15,100.0,0.9262231
2024-08-15,BOA VISTA,COLISÃO LATERAL,0.0,0.0,-8.0617501,-34.8872674,14,7,2025,8,15,100.0,0.9262231
2024-08-15,JIQUIA,COLISÃO,1.0,0.0,-8.0875245,-34.9245208,56,4,2025,8,15,17.0,1.099774
2024-08-15,CASA AMARELA,COLISÃO,1.0,0.0,-8.0246343,-34.917753,25,4,2025,8,15,148.0,1.0568552
2024-08-15,IPSEP,COLISÃO,1.0,0.0,-8.1102316,-34.9198993,52,4,2025,8,15,99.0,1.0149362
2024-08-15,BAIRRO DO RECIFE,COLISÃO,1.0,0.0,-8.0632498,-34.8727071,10,4,2025,8,15,29.0,1.0469074
2024-08-15,CASA AMARELA,COLISÃO TRASEIRA,2.0,0.0,-8.0246343,-34.917753,25,9,2025,8,15,148.0,1.0308443
2024-08-15,VARZEA,COLISÃO,1.0,0.0,-8.0450381,-34.9691733,91,4,2025,8,15,91.0,1.0534974
2024-08-15,BAIRRO DO RECIFE,COLISÃO,1.0,0.0,-8.0632498,-34.8727071,10,4,2025,8,15,29.0,1.0469074
2024-08-15,BOA VIAGEM,COLISÃO FRONTAL,1.0,0.0,-8.1235027,-34.9033955,13,6,2025,8,15,522.0,0.83087987
2024-08-15,GRACAS,COLISÃO LATERAL,1.0,0.0,-8.0451664,-34.9007686,44,7,2025,8,15,53.0,0.9590395
2024-08-15,ENGENHO DO MEIO,COLISÃO LATERAL,1.0,0.0,-8.0565946,-34.9424194,40,7,2025,8,15,18.0,1.0450116
2024-08-15,AFOGADOS,COLISÃO LATERAL,1.0,0.0,-8.0755654,-34.9078066,1,7,2025,8,15,176.0,1.005315
2024-08-15,ILHA DO LEITE,COLISÃO,1.0,0.0,-8.0657057,-34.8941783,48,4,2025,8,15,31.0,1.0614456
2024-08-15,CASA FORTE,COLISÃO,1.0,0.0,-8.0337811,-34.9183073,26,4,2025,8,15,63.0,1.0353067
2024-08-16,BOA VIAGEM,COLISÃO,1.0,1.0,-8.1235027,-34.9033955,13,4,2025,8,16,522.0,0.8665957
2024-08-16,AFOGADOS,Desconhecido,1.0,0.0,-8.0755654,-34.9078066,1,10,2025,8,16,176.0,1.0155425
2024-08-16,IMBIRIBEIRA,COLISÃO,1.0,0.0,-8.111234,-34.9124464,51,4,2025,8,16,302.0,1.0894457
2024-08-16,SANTO AMARO,COLISÃO,1.0,0.0,-8.0509304,-34.8814476,80,4,2025,8,16,267.0,1.0279753
2024-08-16,AFOGADOS,COLISÃO,1.0,0.0,-8.0755654,-34.9078066,1,4,2025,8,16,176.0,1.0188755
2024-08-16,ILHA DO RETIRO,COLISÃO,1.0,0.0,-8.063751,-34.9038034,49,4,2025,8,16,51.0,1.0278025
2024-08-16,TORRE,COLISÃO,1.0,0.0,-8.0425107,-34.9074638,87,4,2025,8,16,85.0,0.99872965
2024-08-16,ENCRUZILHADA,COLISÃO FRONTAL,1.0,0.0,-8.0367282,-34.8908676,39,6,2025,8,16,79.0,0.95358795
2024-08-16,ENCRUZILHADA,COLISÃO,1.0,0.0,-8.0367282,-34.8908676,39,4,2025,8,16,79.0,1.0047643
2024-08-16,BOA VIAGEM,COLISÃO LATERAL,1.0,0.0,-8.1235027,-34.9033955,13,7,2025,8,16,522.0,0.814161
2024-08-16,ILHA DO RETIRO,COLISÃO,1.0,0.0,-8.063751,-34.9038034,49,4,2025,8,16,51.0,1.0278025
2024-08-16,CAMPO GRANDE,COLISÃO LATERAL,1.0,0.0,-8.0316256,-34.879409,24,7,2025,8,16,126.0,0.9440768
2024-08-16,BEBERIBE,COLISÃO,1.0,0.0,-8.0048357,-34.8971736,12,4,2025,8,16,52.0,1.0512444
2024-08-16,BOA VIAGEM,COLISÃO,1.0,0.0,-8.1235027,-34.9033955,13,4,2025,8,16,522.0,0.8665957
2024-08-16,CAJUEIRO,COLISÃO,1.0,0.0,-8.0120983,-34.8856628,22,4,2025,8,16,18.0,1.0993441
2024-08-16,PARNAMIRIM,ATROPELAMENTO DE PESSOA,1.0,0.0,-8.0338866,-34.910396,69,1,2025,8,16,30.0,1.1351818
2024-08-16,TORRE,COLISÃO LATERAL,1.0,0.0,-8.0425107,-34.9074638,87,7,2025,8,16,85.0,0.9377094
2024-08-17,BOA VIAGEM,COLISÃO,0.0,0.0,-8.1235027,-34.9033955,13,4,2025,8,17,522.0,0.86797136
2024-08-17,SAN MARTIN,COLISÃO,1.0,0.0,-8.0701962,-34.9287793,77,4,2025,8,17,79.0,1.0123379
2024-08-17,CAJUEIRO,COLISÃO,1.0,0.0,-8.0120983,-34.8856628,22,4,2025,8,17,18.0,1.0980061
2024-08-17,SANTO ANTONIO,COLISÃO,1.0,0.0,-8.0646919,-34.8779718,81,4,2025,8,17,35.0,1.0340766
2024-08-17,AGUA FRIA,COLISÃO,1.0,0.0,-8.0169662,-34.8982347,2,4,2025,8,17,94.0,1.0300292
2024-08-17,BOA VIAGEM,COLISÃO,0.0,0.0,-8.1235027,-34.9033955,13,4,2025,8,17,522.0,0.86797136
2024-08-17,DERBY,COLISÃO TRASEIRA,1.0,0.0,-8.0577836,-34.8990371,35,9,2025,8,17,80.0,0.894392
2024-08-17,IMBIRIBEIRA,COLISÃO TRASEIRA,1.0,0.0,-8.111234,-34.9124464,51,9,2025,8,17,302.0,1.1130288
2024-08-17,ESPINHEIRO,COLISÃO,1.0,0.0,-8.0428691,-34.8912789,41,4,2025,8,17,60.0,1.0157126
2024-08-17,JARDIM SAO PAULO,COLISÃO LATERAL,1.0,0.0,-8.080792,-34.9420633,55,7,2025,8,17,41.0,0.9841855
2024-08-17,PINA,COLISÃO,1.0,0.0,-8.0963033,-34.8946884,71,4,2025,8,17,134.0,1.0043348
2024-08-17,CASA AMARELA,ATROPELAMENTO DE PESSOA,1.0,0.0,-8.0246343,-34.917753,25,1,2025,8,17,148.0,1.0960401
2024-08-17,CAMPO GRANDE,COLISÃO LATERAL,1.0,0.0,-8.0316256,-34.879409,24,7,2025,8,17,126.0,0.94389397
2024-08-17,BONGI,COLISÃO,1.0,0.0,-8.0659688,-34.9215871,16,4,2025,8,17,49.0,1.0446043
2024-08-18,PAISSANDU,COLISÃO,1.0,0.0,-8.062844,-34.8987639,68,4,2025,8,18,21.0,1.0840825
2024-08-18,GRACAS,COLISÃO,1.0,0.0,-8.0451664,-34.9007686,44,4,2025,8,18,53.0,1.025749
2024-08-18,CASA AMARELA,COLISÃO TRASEIRA,1.0,0.0,-8.0246343,-34.917753,25,9,2025,8,18,148.0,1.032482
2024-08-18,ARRUDA,COLISÃO,1.0,0.0,-8.0250816,-34.8913229,9,4,2025,8,18,69.0,1.0276953
2024-08-18,AREIAS,COLISÃO,1.0,0.0,-8.0941474,-34.9284115,8,4,2025,8,18,103.0,1.0343868
2024-08-18,JAQUEIRA,COLISÃO,1.0,0.0,-8.0359984,-34.9025994,54,4,2025,8,18,7.0,1.1304682
2024-08-18,BARRO,COLISÃO LATERAL,0.0,0.0,-8.0953285,-34.950077,11,7,2025,8,18,33.0,0.9982181
2024-08-18,CASA AMARELA,ATROPELAMENTO DE PESSOA,1.0,0.0,-8.0246343,-34.917753,25,1,2025,8,18,148.0,1.0961624
2024-08-18,VARZEA,COLISÃO,1.0,0.0,-8.0450381,-34.9691733,91,4,2025,8,18,91.0,1.0513419
2024-08-18,GRACAS,COLISÃO,1.0,0.0,-8.0451664,-34.9007686,44,4,2025,8,18,53.0,1.025749
2024-08-18,SANTO AMARO,COLISÃO,1.0,0.0,-8.0509304,-34.8814476,80,4,2025,8,18,267.0,1.0276405
2024-08-18,IMBIRIBEIRA,COLISÃO,1.0,0.0,-8.111234,-34.9124464,51,4,2025,8,18,302.0,1.0897373
2024-08-18,BREJO DA GUABIRABA,COLISÃO LATERAL,1.0,0.0,-7.9918968,-34.9319992,18,7,2025,8,18,9.0,1.0800325
2024-08-18,PRADO,COLISÃO LATERAL,0.0,0.0,-8.0598858,-34.9139126,75,7,2025,8,18,29.0,1.0112511
2024-08-19,CASA AMARELA,COLISÃO,1.0,0.0,-8.0246343,-34.917753,25,4,2025,8,19,148.0,1.0569313
2024-08-19,AGUA FRIA,COLISÃO,2.0,0.0,-8.0169662,-34.8982347,2,4,2025,8,19,94.0,1.0273386
2024-08-19,TAMARINEIRA,COLISÃO,1.0,0.0,-8.0324159,-34.9010191,85,4,2025,8,19,62.0,1.0037909
2024-08-19,IMBIRIBEIRA,COLISÃO,1.0,0.0,-8.111234,-34.9124464,51,4,2025,8,19,302.0,1.0898845
2024-08-19,IMBIRIBEIRA,COLISÃO,1.0,0.0,-8.111234,-34.9124464,51,4,2025,8,19,302.0,1.0898845
2024-08-19,MANGUEIRA,COLISÃO,1.0,0.0,-8.0767174,-34.9205039,63,4,2025,8,19,9.0,1.1179239
2024-08-19,ENCRUZILHADA,COLISÃO TRASEIRA,1.0,0.0,-8.0367282,-34.8908676,39,9,2025,8,19,79.0,0.8928182
2024-08-19,BOA VIAGEM,COLISÃO,1.0,0.0,-8.1235027,-34.9033955,13,4,2025,8,19,522.0,0.8708412
2024-08-19,CASA AMARELA,COLISÃO,1.0,0.0,-8.0246343,-34.917753,25,4,2025,8,19,148.0,1.0569313
2024-08-19,CAXANGA,COLISÃO,1.0,0.0,-8.0303613,-34.949151,27,4,2025,8,19,120.0,1.0770125
2024-08-19,MADALENA,COLISÃO,1.0,0.0,-8.0537581,-34.9083686,61,4,2025,8,19,166.0,1.0675623
2024-08-19,AFOGADOS,COLISÃO,1.0,0.0,-8.0755654,-34.9078066,1,4,2025,8,19,176.0,1.0193205
2024-08-19,CASA AMARELA,COLISÃO,1.0,0.0,-8.0246343,-34.917753,25,4,2025,8,19,148.0,1.0569313
2024-08-19,ENCRUZILHADA,COLISÃO LATERAL,1.0,0.0,-8.0367282,-34.8908676,39,7,2025,8,19,79.0,0.92906654
2024-08-19,TORRE,COLISÃO,1.0,0.0,-8.0425107,-34.9074638,87,4,2025,8,19,85.0,0.9952191
2024-08-19,MACAXEIRA,QUEDA,1.0,0.0,-8.0118867,-34.9311631,60,12,2025,8,19,42.0,0.95344204
2024-08-19,CAMPO GRANDE,COLISÃO LATERAL,1.0,0.0,-8.0316256,-34.879409,24,7,2025,8,19,126.0,0.94344014
2024-08-19,IMBIRIBEIRA,CHOQUE,1.0,0.0,-8.111234,-34.9124464,51,3,2025,8,19,302.0,1.0871793
2024-08-19,CASA FORTE,COLISÃO TRASEIRA,1.0,0.0,-8.0337811,-34.9183073,26,9,2025,8,19,63.0,0.93178695
2024-08-19,ESTANCIA,COLISÃO LATERAL,1.0,0.0,-8.0863713,-34.929106,42,7,2025,8,19,53.0,0.95920855
2024-08-19,CORREGO DO JENIPAPO,COLISÃO LATERAL,1.0,0.0,-8.0064125,-34.9359494,33,7,2025,8,19,4.0,1.0911375
2024-08-19,AFOGADOS,COLISÃO,1.0,0.0,-8.0755654,-34.9078066,1,4,2025,8,19,176.0,1.0193205
2024-08-20,BOA VIAGEM,CAPOTAMENTO,0.0,0.0,-8.1235027,-34.9033955,13,2,2025,8,20,522.0,0.9021775
2024-08-20,BEBERIBE,COLISÃO,1.0,0.0,-8.0048357,-34.8971736,12,4,2025,8,20,52.0,1.0450261
2024-08-20,CASA FORTE,COLISÃO COM CICLISTA,1.0,0.0,-8.0337811,-34.9183073,26,5,2025,8,20,63.0,1.0030061
2024-08-20,SANTO AMARO,COLISÃO,1.0,0.0,-8.0509304,-34.8814476,80,4,2025,8,20,267.0,1.0271695
2024-08-20,SANTO AMARO,COLISÃO,1.0,0.0,-8.0509304,-34.8814476,80,4,2025,8,20,267.0,1.0271695
2024-08-20,GRACAS,COLISÃO LATERAL,1.0,0.0,-8.0451664,-34.9007686,44,7,2025,8,20,53.0,0.9545126
2024-08-20,BOA VISTA,COLISÃO,2.0,0.0,-8.0617501,-34.8872674,14,4,2025,8,20,100.0,0.9963774
2024-08-20,ILHA JOANA BEZERRA,COLISÃO,1.0,0.0,-8.0708649,-34.8980461,50,4,2025,8,20,11.0,1.1054425
2024-08-20,BONGI,COLISÃO,1.0,0.0,-8.0659688,-34.9215871,16,4,2025,8,20,49.0,1.0389475
2024-08-20,IBURA,COLISÃO COM CICLISTA,1.0,0.0,-8.1223529,-34.9321458,47,5,2025,8,20,200.0,1.131867
2024-08-20,SANTO AMARO,COLISÃO,2.0,0.0,-8.0509304,-34.8814476,80,4,2025,8,20,267.0,1.0271695
2024-08-20,BOA VISTA,COLISÃO TRANSVERSAL,1.0,0.0,-8.0617501,-34.8872674,14,8,2025,8,20,100.0,0.9039689
2024-08-20,SAO JOSE,COLISÃO LATERAL,3.0,0.0,-8.0703848,-34.8808162,82,7,2025,8,20,165.0,1.0003341
2024-08-21,SANTO AMARO,COLISÃO COM CICLISTA,1.0,0.0,-8.0509304,-34.8814476,80,5,2025,8,21,267.0,1.0378064
2024-08-21,IMBIRIBEIRA,COLISÃO,1.0,0.0,-8.111234,-34.9124464,51,4,2025,8,21,302.0,1.0901879
2024-08-21,SANTO AMARO,COLISÃO,1.0,0.0,-8.0509304,-34.8814476,80,4,2025,8,21,267.0,1.0268828
2024-08-21,APIPUCOS,COLISÃO,1.0,0.0,-8.0190214,-34.9381275,7,4,2025,8,21,31.0,1.072816
2024-08-21,CAXANGA,ATROPELAMENTO DE PESSOA,4.0,0.0,-8.0303613,-34.949151,27,1,2025,8,21,120.0,1.1314439
2024-08-21,IMBIRIBEIRA,COLISÃO,1.0,0.0,-8.111234,-34.9124464,51,4,2025,8,21,302.0,1.0901879
2024-08-21,PAISSANDU,COLISÃO,0.0,0.0,-8.062844,-34.8987639,68,4,2025,8,21,21.0,1.0788329
2024-08-21,IMBIRIBEIRA,COLISÃO,1.0,0.0,-8.111234,-34.9124464,51,4,2025,8,21,302.0,1.0901879
2024-08-21,BOA VIAGEM,COLISÃO,1.0,0.0,-8.1235027,-34.9033955,13,4,2025,8,21,522.0,0.8738782
2024-08-21,AFOGADOS,COLISÃO,1.0,0.0,-8.0755654,-34.9078066,1,4,2025,8,21,176.0,1.0195189
2024-08-21,MACAXEIRA,COLISÃO,1.0,0.0,-8.0118867,-34.9311631,60,4,2025,8,21,42.0,1.0409088
2024-08-21,CAMPO GRANDE,COLISÃO,1.0,0.0,-8.0316256,-34.879409,24,4,2025,8,21,126.0,0.9892759
2024-08-21,MACAXEIRA,COLISÃO,1.0,0.0,-8.0118867,-34.9311631,60,4,2025,8,21,42.0,1.0409088
2024-08-21,PINA,COLISÃO,1.0,0.0,-8.0963033,-34.8946884,71,4,2025,8,21,134.0,1.0022013
2024-08-21,CAXANGA,COLISÃO,1.0,0.0,-8.0303613,-34.949151,27,4,2025,8,21,120.0,1.0763608
2024-08-21,AFOGADOS,COLISÃO,1.0,0.0,-8.0755654,-34.9078066,1,4,2025,8,21,176.0,1.0195189
2024-08-21,CAXANGA,COLISÃO,1.0,0.0,-8.0303613,-34.949151,27,4,2025,8,21,120.0,1.0763608
2024-08-21,JORDAO,COLISÃO,1.0,0.0,-8.1331867,-34.9400643,58,4,2025,8,21,71.0,1.0145952
2024-08-22,BOA VIAGEM,COLISÃO,1.0,0.0,-8.1235027,-34.9033955,13,4,2025,8,22,522.0,0.8754613
2024-08-22,AFOGADOS,COLISÃO,1.0,0.0,-8.0755654,-34.9078066,1,4,2025,8,22,176.0,1.0195874
2024-08-22,MADALENA,COLISÃO,1.0,0.0,-8.0537581,-34.9083686,61,4,2025,8,22,166.0,1.0680529
2024-08-22,SANTO AMARO,ATROPELAMENTO DE PESSOA,1.0,0.0,-8.0509304,-34.8814476,80,1,2025,8,22,267.0,1.002098
2024-08-22,BOA VISTA,COLISÃO,1.0,0.0,-8.0617501,-34.8872674,14,4,2025,8,22,100.0,0.9935184
2024-08-22,SANTANA,COLISÃO,1.0,0.0,-8.0391933,-34.9159834,79,4,2025,8,22,6.0,1.1300848
2024-08-22,VARZEA,COLISÃO,1.0,0.0,-8.0450381,-34.9691733,91,4,2025,8,22,91.0,1.0476807
2024-08-22,BOA VISTA,COLISÃO TRANSVERSAL,1.0,0.0,-8.0617501,-34.8872674,14,8,2025,8,22,100.0,0.9031109
2024-08-22,LINHA DO TIRO,COLISÃO,1.0,0.0,-8.009652,-34.9052878,59,4,2025,8,22,23.0,1.0823518
2024-08-22,IMBIRIBEIRA,COLISÃO TRASEIRA,1.0,0.0,-8.111234,-34.9124464,51,9,2025,8,22,302.0,1.1091417
2024-08-22,CASA AMARELA,COLISÃO,1.0,0.0,-8.0246343,-34.917753,25,4,2025,8,22,148.0,1.0567671
2024-08-22,ILHA DO RETIRO,COLISÃO TRASEIRA,1.0,0.0,-8.063751,-34.9038034,49,9,2025,8,22,51.0,0.91761625
2024-08-22,DOIS IRMAOS,COLISÃO,1.0,0.0,-8.0043519,-34.952855,36,4,2025,8,22,29.0,1.0659539
2024-08-22,CAMPO GRANDE,COLISÃO LATERAL,2.0,0.0,-8.0316256,-34.879409,24,7,2025,8,22,126.0,0.9425363
2024-08-23,AGUA FRIA,COLISÃO FRONTAL,1.0,0.0,-8.0169662,-34.8982347,2,6,2025,8,23,94.0,0.9775576
2024-08-23,IBURA,COLISÃO FRONTAL,1.0,0.0,-8.1223529,-34.9321458,47,6,2025,8,23,200.0,1.1274027
2024-08-23,IPUTINGA,COLISÃO,1.0,0.0,-8.0398236,-34.9373458,53,4,2025,8,23,135.0,1.0859672
2024-08-23,ILHA DO LEITE,COLISÃO,1.0,0.0,-8.0657057,-34.8941783,48,4,2025,8,23,31.0,1.0476068
2024-08-23,IPUTINGA,COLISÃO,1.0,0.0,-8.0398236,-34.9373458,53,4,2025,8,23,135.0,1.0859672
2024-08-23,ENCRUZILHADA,COLISÃO,1.0,0.0,-8.0367282,-34.8908676,39,4,2025,8,23,79.0,0.99410486
2024-08-23,SANTO AMARO,COLISÃO,1.0,0.0,-8.0509304,-34.8814476,80,4,2025,8,23,267.0,1.0262107
2024-08-23,BOA VIAGEM,COLISÃO,1.0,0.0,-8.1235027,-34.9033955,13,4,2025,8,23,522.0,0.8770849
2024-08-23,ENCRUZILHADA,COLISÃO,1.0,0.0,-8.0367282,-34.8908676,39,4,2025,8,23,79.0,0.99410486
2024-08-23,PINA,COLISÃO,1.0,0.0,-8.0963033,-34.8946884,71,4,2025,8,23,134.0,1.0009164
2024-08-23,CAMPO GRANDE,COLISÃO,1.0,0.0,-8.0316256,-34.879409,24,4,2025,8,23,126.0,0.9874723
2024-08-23,SANTO AMARO,COLISÃO,1.0,0.0,-8.0509304,-34.8814476,80,4,2025,8,23,267.0,1.0262107
2024-08-23,AFLITOS,COLISÃO COM CICLISTA,1.0,0.0,-8.0392007,-34.8967064,0,5,2025,8,23,15.0,1.073117
2024-08-23,ILHA DO RETIRO,COLISÃO LATERAL,0.0,0.0,-8.063751,-34.9038034,49,7,2025,8,23,51.0,0.9495489
2024-08-23,SAO JOSE,COLISÃO,1.0,0.0,-8.0703848,-34.8808162,82,4,2025,8,23,165.0,1.0095923
2024-08-23,IBURA,COLISÃO TRASEIRA,1.0,0.0,-8.1223529,-34.9321458,47,9,2025,8,23,200.0,1.1240295
2024-08-23,AREIAS,COLISÃO FRONTAL,1.0,0.0,-8.0941474,-34.9284115,8,6,2025,8,23,103.0,0.98008573
2024-08-23,BOA VIAGEM,COLISÃO LATERAL,2.0,0.0,-8.1235027,-34.9033955,13,7,2025,8,23,522.0,0.82089347
2024-08-23,JARDIM SAO PAULO,COLISÃO TRASEIRA,0.0,0.0,-8.080792,-34.9420633,55,9,2025,8,23,41.0,0.9512438
2024-08-24,ESPINHEIRO,COLISÃO,1.0,0.0,-8.0428691,-34.8912789,41,4,2025,8,24,60.0,1.003755
